,Room,Day,Class No,Start Time,End Time,Weeks,lesson_type,size,module_code
5137,E4-04-02,Tuesday,1,1800,2030,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,35,TME3261
5138,E4-04-02,Friday,FA4,1400,1700,"3, 4, 5, 8, 9, 12, 13",Tutorial,36,CDE2501
5139,E4-04-02,Friday,FM4,0900,1200,"3, 4, 5, 8, 9, 12, 13",Tutorial,36,CDE2501
5140,E4-04-02,Friday,01,1800,2100,"7, 8, 9, 10, 12, 13",Lecture,30,EE5025
5141,E4-04-02,Friday,06,1200,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Laboratory,40,CS2040DE
5142,E4-04-02,Wednesday,WM1,0900,1200,"3, 4, 5, 8, 9, 12, 13",Tutorial,36,CDE2501
5143,E4-04-02,Wednesday,03,1200,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Laboratory,40,CS2040DE
5144,E4-04-02,Wednesday,1,1830,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,35,TCE2155
5145,E4-04-02,Wednesday,1,2100,2200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,35,TCE2155
5146,E4-04-02,Thursday,TA4,1400,1700,"3, 4, 5, 8, 9, 12, 13",Tutorial,36,CDE2501
5147,E4-04-02,Thursday,03,1100,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,16,ESE2001
5148,E4-04-02,Thursday,02,1000,1100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,16,ESE2001
5149,E4-04-02,Thursday,04,1200,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,16,ESE2001
5150,E4-04-02,Thursday,1,2030,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,35,TIE4252
5151,E4-04-02,Thursday,1,1800,2030,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,35,TIE4252
5152,E4-04-02,Thursday,16,0800,1000,"3, 4",Tutorial,30,GEN2061X
5153,E4-04-02,Monday,02,1400,1700,"7, 10",Tutorial,30,CDE3505
5154,E4-04-02,Monday,1,1800,2030,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,45,TCN3121
5155,E4-04-02,Monday,1,2030,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,45,TCN3121
5156,E4-04-02,Monday,03,1600,1800,"3, 4",Tutorial,23,GEN2070X
5157,E4-04-02,Monday,05,1400,1600,"3, 4",Tutorial,30,GEN2061X
5158,E4-04-02,Monday,03,1000,1200,"3, 4",Tutorial,25,GEN2060X
5159,E4-04-02,Monday,04,1200,1400,"3, 4",Tutorial,25,GEN2060X
5160,E4-04-02,Saturday,01,1100,1400,10,Lecture,30,EE5025
5161,E4-04-03,Tuesday,UM1,0900,1200,"3, 4, 5, 8, 9, 12, 13",Tutorial,36,CDE2501
5162,E4-04-03,Tuesday,UA3,1400,1700,"3, 4, 5, 8, 9, 12, 13",Tutorial,36,CDE2501
5163,E4-04-03,Tuesday,01,1200,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Laboratory,40,CS2040DE
5164,E4-04-03,Friday,FM5,0900,1200,"3, 4, 5, 8, 9, 12, 13",Tutorial,36,CDE2501
5165,E4-04-03,Friday,FA3,1400,1700,"3, 4, 5, 8, 9, 12, 13",Tutorial,36,CDE2501
5166,E4-04-03,Monday,01,1400,1700,"7, 10",Tutorial,30,CDE3505
5167,E4-04-03,Monday,1,0900,1100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,ESP3201
5168,E4-04-03,Monday,1,1100,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,ESP3201
5169,E4-04-03,Monday,1,1800,2130,"1, 2, 3, 7, 8, 9, 13",Lecture,28,TME2121
5170,E4-04-03,Monday,1,1800,2130,"4, 5, 6, 10, 11, 12",Tutorial,28,TME2121
5171,E4-04-03,Thursday,1,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,BN4304
5172,E4-04-03,Thursday,1,1400,1700,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Laboratory,25,ESP3201
5173,E4-04-03,Thursday,1,2030,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,28,TME2151
5174,E4-04-03,Thursday,1,1800,2030,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,28,TME2151
5175,E4-04-03,Wednesday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,CN5162
5176,E4-04-05,Friday,FA6,1400,1700,"3, 4, 5, 8, 9, 12, 13",Tutorial,36,CDE2501
5177,E4-04-05,Friday,FM6,0900,1200,"3, 4, 5, 8, 9, 12, 13",Tutorial,36,CDE2501
5178,E4-04-05,Friday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,80,IE5301
5179,E4-04-05,Tuesday,02,1000,1300,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,30,CDE3504
5180,E3-06-07,Tuesday,UM4,0900,1200,"3, 4, 5, 8, 9, 12, 13",Tutorial,36,CDE2501
5181,E3-06-07,Tuesday,8,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,45,SH5880C
5182,E3-06-07,Tuesday,01,1500,1600,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,30,EE2012
5183,E3-06-07,Tuesday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,IE3105
5184,E3-06-07,Wednesday,WM2,0900,1200,"3, 4, 5, 8, 9, 12, 13",Tutorial,36,CDE2501
5185,E3-06-07,Wednesday,01,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,EE5114
5186,E3-06-07,Wednesday,02,1200,1300,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,30,EE2012
5187,E3-06-07,Thursday,TM4,0900,1200,"3, 4, 5, 8, 9, 12, 13",Tutorial,36,CDE2501
5188,E3-06-07,Thursday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,CN5195
5189,E3-06-07,Thursday,04,1200,1300,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,30,EE2012
5190,E3-06-07,Thursday,01,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Packaged Lecture,48,EE4112
5191,E3-06-07,Thursday,02,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Packaged Tutorial,50,PC2020
5192,E3-06-07,Monday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,CN5160
5193,E3-06-07,Monday,03,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,50,EE1111A
5194,E3-06-07,Friday,01,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Packaged Lecture,50,EE3408C
5195,E3-06-07,Friday,1,1400,1700,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,IE6001
5196,E3-06-07,Friday,1,1000,1100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,40,IE3105
5197,E3-06-07,Friday,1,0900,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,40,IE3105
5198,E3-06-07,Friday,01,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,70,ME5600A
5199,E-Hybrid_A,Friday,01,1000,1200,"1, 2, 6, 7, 10, 11",Lecture,1000,CDE2501
5200,E-Hybrid_A,Friday,01,1700,1800,"8, 9, 10, 11, 12, 13",Lecture,700,CE2407A
5201,E-Hybrid_A,Monday,1,0900,1100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,700,IE2141
5202,E-Hybrid_A,Monday,1,1730,1930,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,2,UTOR2001B
5203,E-Hybrid_A,Monday,1,1900,2200,13,Lecture,120,FE5226
5204,E-Hybrid_A,Thursday,9,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,15,AR5801
5205,E-Hybrid_A,Thursday,5,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,15,AR5801
5206,E-Hybrid_A,Thursday,7,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,15,AR5801
5207,E-Hybrid_A,Thursday,13,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,15,AR5801
5208,E-Hybrid_A,Thursday,10,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,15,AR5801
5209,E-Hybrid_A,Thursday,6,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,15,AR5801
5210,E-Hybrid_A,Thursday,1,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,15,AR5801
5211,E-Hybrid_A,Thursday,11,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,15,AR5801
5212,E-Hybrid_A,Thursday,12,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,15,AR5801
5213,E-Hybrid_A,Thursday,4,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,15,AR5801
5214,E-Hybrid_A,Thursday,3,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,15,AR5801
5215,E-Hybrid_A,Tuesday,19,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,10,AR5805
5216,E-Hybrid_A,Tuesday,22,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,10,AR5805
5217,E-Hybrid_A,Tuesday,36,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,5,AR5805
5218,E-Hybrid_A,Tuesday,4,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,10,AR5805
5219,E-Hybrid_A,Tuesday,33,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,5,AR5805
5220,E-Hybrid_A,Tuesday,35,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,5,AR5805
5221,E-Hybrid_A,Tuesday,8,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,10,AR5805
5222,E-Hybrid_A,Tuesday,2,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,10,AR5805
5223,E-Hybrid_A,Tuesday,5,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,10,AR5805
5224,E-Hybrid_A,Tuesday,16,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,10,AR5805
5225,E-Hybrid_A,Tuesday,23,0900,1800,"1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 11, 12, 12, 13, 13",Tutorial,10,AR5805
5226,E-Hybrid_A,Tuesday,30,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,5,AR5805
5227,E-Hybrid_A,Tuesday,3,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,10,AR5805
5228,E-Hybrid_A,Tuesday,9,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,10,AR5805
5229,E-Hybrid_A,Tuesday,27,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,5,AR5805
5230,E-Hybrid_A,Tuesday,37,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,5,AR5805
5231,E-Hybrid_A,Tuesday,29,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,5,AR5805
5232,E-Hybrid_A,Tuesday,34,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,5,AR5805
5233,E-Hybrid_A,Tuesday,10,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,10,AR5805
5234,E-Hybrid_A,Tuesday,25,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,5,AR5805
5235,E-Hybrid_A,Tuesday,28,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,5,AR5805
5236,E-Hybrid_A,Tuesday,11,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,10,AR5805
5237,E-Hybrid_A,Tuesday,32,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,5,AR5805
5238,E-Hybrid_A,Tuesday,26,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,5,AR5805
5239,E-Hybrid_A,Tuesday,20,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,10,AR5805
5240,E-Hybrid_A,Tuesday,18,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,10,AR5805
5241,E-Hybrid_A,Tuesday,1,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,10,AR5805
5242,E-Hybrid_A,Tuesday,12,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,10,AR5805
5243,E-Hybrid_A,Tuesday,24,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,10,AR5805
5244,E-Hybrid_A,Tuesday,14,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,10,AR5805
5245,E-Hybrid_A,Tuesday,38,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,5,AR5805
5246,E-Hybrid_A,Tuesday,13,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,10,AR5805
5247,E-Hybrid_A,Tuesday,31,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,5,AR5805
5248,E-Hybrid_A,Tuesday,7,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,10,AR5805
5249,E-Hybrid_A,Tuesday,15,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,10,AR5805
5250,E-Hybrid_A,Tuesday,17,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,10,AR5805
5251,E-Hybrid_A,Tuesday,21,0900,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,10,AR5805
5252,E-Hybrid_A,Saturday,1,0900,1100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,1,UTC3400
5253,LT7A,Tuesday,01,1000,1300,"1, 3, 4, 7, 8, 9, 10",Lecture,120,CDE3504
5254,LT7A,Tuesday,01,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,110,CE5205
5255,LT7A,Tuesday,01,1400,1700,"8, 9, 10, 11, 12, 13",Lecture,100,CG2027
5256,LT7A,Saturday,2,1000,1230,7,Tutorial,40,SH5880C
5257,LT7A,Thursday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,20,IE5907
5258,LT7A,Thursday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,380,MLE5212/​MLE4210
5259,LT7A,Thursday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,80,ME4245
5260,LT7A,Thursday,01,1600,1700,"1, 2, 3, 4, 5, 6",Lecture,120,CE3155A
5261,LT7A,Wednesday,1,0900,1100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,380,MLE5221/​MLE4221
5262,LT7A,Wednesday,1,1200,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Packaged Lecture,200,ME2102
5263,LT7A,Wednesday,01,1800,2100,"1, 2, 3, 4, 5, 6",Lecture,200,CE5807QA
5264,LT7A,Wednesday,01,1800,2100,"8, 9, 10, 11, 12, 13",Lecture,150,CE5807QB
5265,LT7A,Monday,1,0900,1200,"1, 2, 3, 4, 5, 6",Lecture,70,MLE2103A
5266,LT7A,Monday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Packaged Lecture,200,ME2102
5267,LT7A,Monday,01,1800,2100,"1, 2, 3, 4, 5, 6",Lecture,100,CE5509QA
5268,LT7A,Monday,01,1800,2100,"8, 9, 10, 11, 12, 13",Lecture,120,CE5509QB
5269,LT7A,Monday,01,1400,1600,"1, 2, 3, 4, 5, 6",Lecture,120,CE3155A
5270,LT7A,Friday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,80,ME4245
5271,LT7A,Friday,01,1800,2100,"1, 2, 3, 4, 5, 6",Lecture,30,CE5104A/​CE5104QA
5272,LT7A,Friday,01,1800,2100,"8, 9, 10, 11, 12, 13",Lecture,30,CE5104B/​CE5104QB
5273,E4-04-06,Tuesday,03,1000,1300,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,30,CDE3504
5274,E4-04-07,Tuesday,04,1000,1300,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,30,CDE3504
5275,SDE3-BARM,Saturday,L01,0900,1700,2,Workshop,120,CDE3504
5276,SDE3-BARM,Monday,1,1900,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,35,ESP2106
5277,SDE3-BARM,Monday,1,1800,1900,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,35,ESP2106
5278,SDE3-BARM,Monday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,AR5770/​AR6770
5279,SDE3-BARM,Monday,2,1300,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,40,AR5601
5280,SDE3-BARM,Tuesday,1,0900,1200,"7, 8, 9, 10, 11, 12, 13",Lecture,50,ESP1111
5281,SDE3-BARM,Tuesday,1,1600,1900,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,LA5500
5282,SDE3-BARM,Thursday,27,0900,1800,"1, 2, 3, 5, 6, 7, 8, 9, 11, 12",Tutorial,15,AR5801
5283,SDE3-BARM,Thursday,8,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,60,CDE2212
5284,SDE3-BARM,Thursday,A6,1400,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,ID3108
5285,SDE3-BARM,Wednesday,1,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,30,AR5958B
5286,SDE3-BARM,Friday,2,0800,1000,"4, 6, 8, 10, 12",Tutorial,30,PF4209
5287,SDE3-BARM,Friday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,60,PF4209
5288,SDE3-BARM,Friday,1,0800,1000,"3, 5, 7, 9, 11",Tutorial,30,PF4209
5289,SDE2_ER4-5,Wednesday,01,0900,1200,"start, end",Tutorial,30,CDE4501A
5290,SDE2_ER4-5,Monday,A2,1400,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,ID4107
5291,SDE3-LT427,Wednesday,02,1400,1700,"start, end",Tutorial,30,CDE4501A/​AR5954B
5292,SDE3-LT427,Wednesday,01,0900,1200,"start, end",Lecture,60,CDE4501A/​AR5954B
5293,SDE3-LT427,Tuesday,38,0130,0530,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,5,AR5805
5294,E2A-03-03,Wednesday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,40,CDE2311
5295,E2A-03-03,Tuesday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,CDE2311
5296,EA-06-02,Monday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,60,CDE2300
5297,EA-06-02,Monday,2,1500,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,80,MLE5216
5298,EA-06-02,Monday,3,1600,1700,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,80,MLE5216
5299,EA-06-02,Monday,1,1400,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,80,MLE5216
5300,EA-06-02,Monday,2B,0900,1000,"3, 5, 7, 9, 11",Tutorial,35,ME2134
5301,EA-06-02,Monday,2I,0900,1000,"4, 6, 8, 10, 12",Tutorial,35,ME2134
5302,EA-06-02,Monday,7,1700,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,10,ME4101B
5303,EA-06-02,Monday,07,1200,1400,"2, 3, 4, 5, 6",Tutorial,60,MA1511
5304,EA-06-02,Monday,06,1000,1200,"2, 3, 4, 5, 6",Tutorial,60,MA1511
5305,EA-06-02,Monday,06,1000,1200,"9, 10, 11, 12, 13",Tutorial,60,MA1512
5306,EA-06-02,Monday,02,1300,1400,"8, 9, 10, 11, 12, 13",Tutorial,30,CG2027
5307,EA-06-02,Monday,01,1200,1300,"8, 9, 10, 11, 12, 13",Tutorial,30,CG2027
5308,EA-06-02,Tuesday,1,1400,1700,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,70,BN4403
5309,EA-06-02,Tuesday,03,1000,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,60,IE2141
5310,EA-06-02,Tuesday,01,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,30,ME5207
5311,EA-06-02,Tuesday,2C,0900,1000,"3, 5, 7, 9, 11",Tutorial,35,ME2134
5312,EA-06-02,Tuesday,2J,0900,1000,"4, 6, 8, 10, 12",Tutorial,35,ME2134
5313,EA-06-02,Friday,8,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,45,SH5880C
5314,EA-06-02,Friday,2M,0900,1000,"4, 6, 8, 10, 12",Tutorial,35,ME2134
5315,EA-06-02,Friday,2F,0900,1000,"3, 5, 7, 9, 11",Tutorial,35,ME2134
5316,EA-06-02,Friday,T7,1000,1100,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Packaged Tutorial,36,ME1102
5317,EA-06-02,Friday,13,1500,1600,"9, 10, 11, 12, 13",Tutorial,60,CE2407A
5318,EA-06-02,Friday,09,1500,1700,"2, 3, 4, 5, 6, 7",Tutorial,60,MA1513
5319,EA-06-02,Saturday,1,1300,1600,"6, 12",Lecture,80,MT5012
5320,EA-06-02,Thursday,15,1300,1500,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,60,IE2141
5321,EA-06-02,Thursday,17,1500,1700,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,60,IE2141
5322,EA-06-02,Thursday,1,1000,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,IE4214
5323,EA-06-02,Thursday,01,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,80,ME5422
5324,EA-06-02,Thursday,2L,0900,1000,"4, 6, 8, 10, 12",Tutorial,35,ME2134
5325,EA-06-02,Thursday,2E,0900,1000,"3, 5, 7, 9, 11",Tutorial,35,ME2134
5326,EA-06-02,Wednesday,1,1100,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,30,MLE3104
5327,EA-06-02,Wednesday,2,1200,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,30,MLE3104
5328,EA-06-02,Wednesday,01,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,70,OT5102/​ME4105
5329,EA-06-02,Wednesday,2K,0900,1000,"4, 6, 8, 10, 12",Tutorial,35,ME2134
5330,EA-06-02,Wednesday,2D,0900,1000,"3, 5, 7, 9, 11",Tutorial,35,ME2134
5331,SDE1-SR5-6,Tuesday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,70,BN5202
5332,SDE1-SR5-6,Tuesday,1,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,DEP5101A
5333,SDE1-SR5-6,Tuesday,13,1400,1600,"3, 5, 7, 9, 11",Tutorial,30,PF1101
5334,SDE1-SR5-6,Tuesday,14,1400,1600,"4, 6, 8, 10, 12",Tutorial,30,PF1101
5335,SDE1-SR5-6,Tuesday,1,1600,1800,"3, 5, 7, 9, 11",Tutorial,30,PF3208
5336,SDE1-SR5-6,Tuesday,2,1600,1800,"4, 6, 8, 10, 12",Tutorial,30,PF3208
5337,SDE1-SR5-6,Tuesday,A9,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Tutorial,25,CDE2000
5338,SDE1-SR5-6,Wednesday,2,1800,2200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,AR5423
5339,SDE1-SR5-6,Wednesday,1,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,AR5952H
