Room,Day,Class No,Start Time,End Time,Weeks,lesson_type,size,module_code,module_entities,relationships
LT6,Monday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,230,BN1111,"[('BN1111', 'MODULE')]",[]
LT6,Monday,1,1700,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,150,BN3101A,"[('BN3101A', 'MODULE')]",[]
LT6,Monday,01,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,150,EE5101/​ME5401,"[('EE5101/\u200bME5401', 'MODULE')]",[]
LT6,Monday,1,1400,1700,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,140,IE1111R,"[('IE1111R', 'MODULE')]",[]
LT6,Monday,1,900,1100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,320,MLE5214/​MLE4202,"[('MLE5214/\u200bMLE4202', 'MODULE')]",[]
LT6,Saturday,1,900,1100,"7, 12",Tutorial,40,SH5880C,"[('SH5880C', 'MODULE')]",[]
LT6,Tuesday,01,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,130,EE5731,"[('EE5731', 'MODULE')]",[]
LT6,Tuesday,1,900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,110,IE3110R,"[('IE3110R', 'MODULE')]",[]
LT6,Tuesday,1,1300,1700,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,30,LAD4004,"[('LAD4004', 'MODULE')]",[]
LT6,Wednesday,01,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,EEK5104,"[('EEK5104', 'MODULE')]",[]
LT6,Wednesday,01,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,200,EE2028,"[('EE2028', 'MODULE')]",[]
LT6,Wednesday,2,1500,1700,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,320,MLE5214,"[('MLE5214', 'MODULE')]",[]
LT6,Wednesday,01,1800,2100,"1, 2, 3, 4, 5, 6",Lecture,20,CE5113A/​CE5113QA,"[('CE5113A/\u200bCE5113QA', 'MODULE')]",[]
LT6,Wednesday,01,1800,2100,"8, 9, 10, 11, 12, 13",Lecture,20,CE5113B/​CE5113QB,"[('CE5113B/\u200bCE5113QB', 'MODULE')]",[]
E1-06-01,Thursday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,70,BN4301,"[('BN4301', 'MODULE')]",[]
E1-06-01,Thursday,2G,900,1000,"3, 5, 7, 9, 11",Tutorial,35,ME2121,"[('ME2121', 'MODULE')]",[]
E1-06-01,Thursday,2N,900,1000,"4, 6, 8, 10, 12",Tutorial,35,ME2121,"[('ME2121', 'MODULE')]",[]
E1-06-01,Thursday,02,1500,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,45,CE2134,"[('CE2134', 'MODULE')]",[]
E1-06-01,Thursday,01,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,65,ESE3401,"[('ESE3401', 'MODULE')]",[]
E1-06-01,Thursday,02,1000,1200,"1, 2, 3, 4, 5, 6",Tutorial,60,CE3155A,"[('CE3155A', 'MODULE')]",[]
E1-06-01,Thursday,02,1000,1200,"8, 9, 10, 11, 12, 13",Tutorial,60,CE3155B,"[('CE3155B', 'MODULE')]",[]
E1-06-01,Thursday,1,2030,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,35,TEE4204,"[('TEE4204', 'MODULE')]",[]
E1-06-01,Thursday,1,1800,2030,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,35,TEE4204,"[('TEE4204', 'MODULE')]",[]
E1-06-01,Monday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,78,CN5010,"[('CN5010', 'MODULE')]",[]
E1-06-01,Monday,10,1500,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,60,MLE5101,"[('MLE5101', 'MODULE')]",[]
E1-06-01,Monday,9,1400,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,60,MLE5101,"[('MLE5101', 'MODULE')]",[]
E1-06-01,Monday,2K,900,1000,"4, 6, 8, 10, 12",Tutorial,35,ME2121,"[('ME2121', 'MODULE')]",[]
E1-06-01,Monday,2D,900,1000,"3, 5, 7, 9, 11",Tutorial,35,ME2121,"[('ME2121', 'MODULE')]",[]
E1-06-01,Monday,1,1700,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,10,ME4101B,"[('ME4101B', 'MODULE')]",[]
E1-06-01,Monday,01,1300,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,65,ESE3401,"[('ESE3401', 'MODULE')]",[]
E1-06-01,Tuesday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,70,CN5030,"[('CN5030', 'MODULE')]",[]
E1-06-01,Tuesday,06,1500,1700,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,60,IE2141,"[('IE2141', 'MODULE')]",[]
E1-06-01,Tuesday,05,1300,1500,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,60,IE2141,"[('IE2141', 'MODULE')]",[]
E1-06-01,Tuesday,1,1100,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,78,MLE6103,"[('MLE6103', 'MODULE')]",[]
E1-06-01,Tuesday,2L,900,1000,"4, 6, 8, 10, 12",Tutorial,35,ME2121,"[('ME2121', 'MODULE')]",[]
E1-06-01,Tuesday,2E,900,1000,"3, 5, 7, 9, 11",Tutorial,35,ME2121,"[('ME2121', 'MODULE')]",[]
E1-06-01,Wednesday,1,1200,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,40,CN2105,"[('CN2105', 'MODULE')]",[]
E1-06-01,Wednesday,1,1100,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,CN2105,"[('CN2105', 'MODULE')]",[]
E1-06-01,Wednesday,5,1600,1700,"4, 6, 8, 10, 12",Tutorial,78,MLE5104,"[('MLE5104', 'MODULE')]",[]
E1-06-01,Wednesday,6,1700,1800,"4, 6, 8, 10, 12",Tutorial,78,MLE5104,"[('MLE5104', 'MODULE')]",[]
E1-06-01,Wednesday,4,1500,1600,"4, 6, 8, 10, 12",Tutorial,78,MLE5104,"[('MLE5104', 'MODULE')]",[]
E1-06-01,Wednesday,2M,900,1000,"4, 6, 8, 10, 12",Tutorial,35,ME2121,"[('ME2121', 'MODULE')]",[]
E1-06-01,Wednesday,2F,900,1000,"3, 5, 7, 9, 11",Tutorial,35,ME2121,"[('ME2121', 'MODULE')]",[]
E1-06-01,Wednesday,1,1800,2200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,60,ME4226,"[('ME4226', 'MODULE')]",[]
E1-06-01,Wednesday,01,1300,1500,"1, 2, 3, 4, 5, 6",Tutorial,60,CE3155A,"[('CE3155A', 'MODULE')]",[]
E1-06-01,Wednesday,01,1300,1500,"8, 9, 10, 11, 12, 13",Tutorial,60,CE3155B,"[('CE3155B', 'MODULE')]",[]
E1-06-01,Friday,1,1500,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,CN4235,"[('CN4235', 'MODULE')]",[]
E1-06-01,Friday,1,1600,1700,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,40,CN4235,"[('CN4235', 'MODULE')]",[]
E1-06-01,Friday,4,1200,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,78,MLE5212,"[('MLE5212', 'MODULE')]",[]
E1-06-01,Friday,6,1400,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,78,MLE5212,"[('MLE5212', 'MODULE')]",[]
E1-06-01,Friday,5,1300,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,78,MLE5212,"[('MLE5212', 'MODULE')]",[]
E1-06-01,Friday,2H,900,1000,"4, 6, 8, 10, 12",Tutorial,35,ME2121,"[('ME2121', 'MODULE')]",[]
E1-06-01,Friday,2A,900,1000,"3, 5, 7, 9, 11",Tutorial,35,ME2121,"[('ME2121', 'MODULE')]",[]
E1-06-01,Friday,T3,1000,1100,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Packaged Tutorial,36,ME1102,"[('ME1102', 'MODULE')]",[]
E1-06-01,Friday,01,1800,2100,"1, 2, 3, 4, 5, 6",Lecture,5,CE6077A/​CE6077QA,"[('CE6077A/\u200bCE6077QA', 'MODULE')]",[]
EA-06-03,Friday,1,900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,70,BN4501,"[('BN4501', 'MODULE')]",[]
EA-06-03,Friday,8,1600,1700,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,80,MLE5101,"[('MLE5101', 'MODULE')]",[]
EA-06-03,Friday,7,1500,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,80,MLE5101,"[('MLE5101', 'MODULE')]",[]
EA-06-03,Friday,1,1300,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,80,MLE5220,"[('MLE5220', 'MODULE')]",[]
EA-06-03,Friday,2,1400,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,80,MLE5220,"[('MLE5220', 'MODULE')]",[]
EA-06-03,Friday,01,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,70,ME6601,"[('ME6601', 'MODULE')]",[]
EA-06-03,Monday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,65,SH5203,"[('SH5203', 'MODULE')]",[]
EA-06-03,Monday,1,1000,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,IE4220,"[('IE4220', 'MODULE')]",[]
EA-06-03,Monday,1,1300,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,80,ME4233,"[('ME4233', 'MODULE')]",[]
EA-06-03,Monday,5,1700,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,10,ME4101B,"[('ME4101B', 'MODULE')]",[]
EA-06-03,Wednesday,01,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,80,EE5518,"[('EE5518', 'MODULE')]",[]
EA-06-03,Wednesday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,80,IE4211,"[('IE4211', 'MODULE')]",[]
EA-06-03,Wednesday,11,900,1100,"2, 3, 4, 5, 6",Tutorial,60,MA1511,"[('MA1511', 'MODULE')]",[]
EA-06-03,Wednesday,11,900,1100,"9, 10, 11, 12, 13",Tutorial,60,MA1512,"[('MA1512', 'MODULE')]",[]
EA-06-03,Tuesday,01,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,80,EE5831,"[('EE5831', 'MODULE')]",[]
EA-06-03,Tuesday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,60,ME3242,"[('ME3242', 'MODULE')]",[]
EA-06-03,Tuesday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,80,ME4233,"[('ME4233', 'MODULE')]",[]
EA-06-03,Thursday,03,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Packaged Tutorial,60,EE2023,"[('EE2023', 'MODULE')]",[]
EA-06-03,Thursday,05,900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,65,EE1111A,"[('EE1111A', 'MODULE')]",[]
EA-06-03,Thursday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,60,ME3242,"[('ME3242', 'MODULE')]",[]
EA-06-03,Thursday,1,1800,2030,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,5,GET1016T/​GEC1034T,"[('GET1016T/\u200bGEC1034T', 'MODULE')]",[]
EA-06-03,Thursday,1,2030,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,5,GET1016T/​GEC1034T,"[('GET1016T/\u200bGEC1034T', 'MODULE')]",[]
EA-06-03,Saturday,1,1000,1100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,80,MLE5001,"[('MLE5001', 'MODULE')]",[]
EA-06-03,Saturday,2,1100,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,80,MLE5001,"[('MLE5001', 'MODULE')]",[]
E2-0307PC4,Friday,8,1400,1700,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Tutorial,30,BN1111,"[('BN1111', 'MODULE')]",[]
E2-0307PC4,Friday,2,900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,30,BN1111,"[('BN1111', 'MODULE')]",[]
E2-0307PC4,Wednesday,1,900,1200,"2, 3, 4, 5, 6",Laboratory,35,ME2102,"[('ME2102', 'MODULE')]",[]
E2-0307PC4,Wednesday,4,1400,1700,"2, 3, 4, 5, 6",Laboratory,35,ME2102,"[('ME2102', 'MODULE')]",[]
E2-0307PC4,Monday,01,900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,25,ESE4501,"[('ESE4501', 'MODULE')]",[]
E2-0307PC4,Thursday,02,900,1200,"7, 8, 9, 10, 11, 12, 13",Laboratory,25,ESE4501,"[('ESE4501', 'MODULE')]",[]
E2-0309PC6,Friday,7,1400,1700,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Tutorial,30,BN1111,"[('BN1111', 'MODULE')]",[]
E2-0309PC6,Wednesday,3,900,1200,"2, 3, 4, 5, 6",Laboratory,35,ME2102,"[('ME2102', 'MODULE')]",[]
E2-0309PC6,Wednesday,6,1400,1700,"2, 3, 4, 5, 6",Laboratory,35,ME2102,"[('ME2102', 'MODULE')]",[]
E2-0309PC6,Wednesday,B02,1800,2000,"8, 9, 10, 11, 12, 13",Tutorial,20,CE3201,"[('CE3201', 'MODULE')]",[]
E2-0309PC6,Thursday,8,900,1200,"2, 3, 4, 5, 6",Laboratory,35,ME2102,"[('ME2102', 'MODULE')]",[]
E2-0309PC6,Thursday,B1,1200,1400,"10, 11, 12",Workshop,40,ESE3201,"[('ESE3201', 'MODULE')]",[]
E2-0309PC6,Thursday,04,900,1200,"7, 8, 9, 10, 11, 12, 13",Laboratory,0,ESE2101,"[('ESE2101', 'MODULE')]",[]
E2-0309PC6,Tuesday,1,1000,1200,"10, 11, 12",Laboratory,40,ESE3201,"[('ESE3201', 'MODULE')]",[]
E2-0308PC5,Friday,6,1400,1700,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Tutorial,30,BN1111,"[('BN1111', 'MODULE')]",[]
E2-0308PC5,Friday,3,900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,30,BN1111,"[('BN1111', 'MODULE')]",[]
E2-0308PC5,Thursday,7,900,1200,"2, 3, 4, 5, 6",Laboratory,35,ME2102,"[('ME2102', 'MODULE')]",[]
E2-0308PC5,Wednesday,2,900,1200,"2, 3, 4, 5, 6",Laboratory,35,ME2102,"[('ME2102', 'MODULE')]",[]
E2-0308PC5,Wednesday,5,1400,1700,"2, 3, 4, 5, 6",Laboratory,35,ME2102,"[('ME2102', 'MODULE')]",[]
E2-0308PC5,Wednesday,B01,1800,2000,"8, 9, 10, 11, 12, 13",Tutorial,20,CE3201,"[('CE3201', 'MODULE')]",[]
E2-0308PC5,Tuesday,3,1800,2100,"9, 12",Laboratory,20,TTG1401,"[('TTG1401', 'MODULE')]",[]
E2-0308PC5,Tuesday,1,1800,2100,"7, 10",Laboratory,20,TTG1401,"[('TTG1401', 'MODULE')]",[]
E2-0308PC5,Tuesday,2,1800,2100,"8, 11",Laboratory,20,TTG1401,"[('TTG1401', 'MODULE')]",[]
E2-0306PC3,Friday,1,900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,30,BN1111,"[('BN1111', 'MODULE')]",[]
E2-0306PC3,Monday,1,1300,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,40,CN3104,"[('CN3104', 'MODULE')]",[]
E2-0306PC3,Monday,2,1500,1700,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,40,CN3104,"[('CN3104', 'MODULE')]",[]
E2-0306PC3,Thursday,3,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,40,CN3104,"[('CN3104', 'MODULE')]",[]
E2-0306PC3,Thursday,4,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,40,CN3104,"[('CN3104', 'MODULE')]",[]
E2-0306PC3,Wednesday,T01,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,25,CE2409,"[('CE2409', 'MODULE')]",[]
E2-0306PC3,Tuesday,1,2100,2200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,TCE4282,"[('TCE4282', 'MODULE')]",[]
E2-0306PC3,Tuesday,1,1830,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,20,TCE4282,"[('TCE4282', 'MODULE')]",[]
LT3,Wednesday,1,900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,80,BN4206,"[('BN4206', 'MODULE')]",[]
LT3,Wednesday,01,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,130,EE5308,"[('EE5308', 'MODULE')]",[]
LT3,Wednesday,01,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Packaged Lecture,80,EE3331C,"[('EE3331C', 'MODULE')]",[]
LT3,Tuesday,01,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,110,CEG5203,"[('CEG5203', 'MODULE')]",[]
LT3,Tuesday,01,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,150,EE4211,"[('EE4211', 'MODULE')]",[]
LT3,Tuesday,01,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,80,EE4309,"[('EE4309', 'MODULE')]",[]
LT3,Tuesday,01,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Packaged Lecture,80,EE4705,"[('EE4705', 'MODULE')]",[]
LT3,Monday,01,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,120,EE2012,"[('EE2012', 'MODULE')]",[]
LT3,Monday,1,900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,150,IE2110,"[('IE2110', 'MODULE')]",[]
LT3,Monday,01,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,ME5411,"[('ME5411', 'MODULE')]",[]
LT3,Monday,1,1400,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Design Lecture,150,AR1101,"[('AR1101', 'MODULE')]",[]
LT3,Friday,01,1100,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,120,EE2012,"[('EE2012', 'MODULE')]",[]
LT3,Friday,01,1000,1100,"3, 5, 7, 9, 11, 13",Lecture,80,EE4309,"[('EE4309', 'MODULE')]",[]
LT3,Friday,01,2000,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Packaged Tutorial,70,EE4311,"[('EE4311', 'MODULE')]",[]
LT3,Friday,01,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Packaged Lecture,70,EE4311,"[('EE4311', 'MODULE')]",[]
LT3,Friday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,90,PF4309,"[('PF4309', 'MODULE')]",[]
LT3,Thursday,01,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,60,CE4001,"[('CE4001', 'MODULE')]",[]
LT3,Thursday,1,1400,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Design Lecture,150,AR1101,"[('AR1101', 'MODULE')]",[]
EW2-04-02,Wednesday,W1,900,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,60,CN1101A,"[('CN1101A', 'MODULE')]",[]
EW2-04-02,Wednesday,W2,900,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,60,CN1101A,"[('CN1101A', 'MODULE')]",[]
EW2-04-02,Tuesday,T1,900,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,60,CN1101A,"[('CN1101A', 'MODULE')]",[]
EW2-04-02,Tuesday,T2,900,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,60,CN1101A,"[('CN1101A', 'MODULE')]",[]
EW2-04-02,Tuesday,1,1300,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,50,CN4102,"[('CN4102', 'MODULE')]",[]
EW2-04-02,Thursday,TH2,900,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,60,CN1101A,"[('CN1101A', 'MODULE')]",[]
EW2-04-02,Thursday,TH3,900,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,60,CN1101A,"[('CN1101A', 'MODULE')]",[]
EW2-04-02,Thursday,TH1,900,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,60,CN1101A,"[('CN1101A', 'MODULE')]",[]
EW2-04-02,Monday,M1,900,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,60,CN1101A,"[('CN1101A', 'MODULE')]",[]
EW2-04-02,Monday,M3,900,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,60,CN1101A,"[('CN1101A', 'MODULE')]",[]
EW2-04-02,Monday,M2,900,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,60,CN1101A,"[('CN1101A', 'MODULE')]",[]
EW2-04-02,Friday,2,1300,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,50,CN4102,"[('CN4102', 'MODULE')]",[]
ENG-AUD,Friday,1,1500,1700,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,250,CN1101A,"[('CN1101A', 'MODULE')]",[]
ENG-AUD,Friday,01,1000,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,200,CEG5301,"[('CEG5301', 'MODULE')]",[]
ENG-AUD,Friday,01,1700,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,200,EE2028,"[('EE2028', 'MODULE')]",[]
ENG-AUD,Friday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,200,IE5001,"[('IE5001', 'MODULE')]",[]
ENG-AUD,Wednesday,1,1100,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,40,SH5880C,"[('SH5880C', 'MODULE')]",[]
ENG-AUD,Wednesday,1,900,1100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,220,CN2103,"[('CN2103', 'MODULE')]",[]
ENG-AUD,Wednesday,01,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,180,ME5405,"[('ME5405', 'MODULE')]",[]
ENG-AUD,Wednesday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,90,PF3307,"[('PF3307', 'MODULE')]",[]
ENG-AUD,Saturday,2,1000,1230,7,Tutorial,40,SH5880C,"[('SH5880C', 'MODULE')]",[]
ENG-AUD,Monday,1,1400,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,220,CN2103,"[('CN2103', 'MODULE')]",[]
ENG-AUD,Monday,1,1200,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,220,CN2104,"[('CN2104', 'MODULE')]",[]
ENG-AUD,Monday,01,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,250,CEG5104,"[('CEG5104', 'MODULE')]",[]
ENG-AUD,Monday,01,900,1100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Packaged Tutorial,100,EE4502,"[('EE4502', 'MODULE')]",[]
ENG-AUD,Monday,01,1300,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,120,CE3121,"[('CE3121', 'MODULE')]",[]
ENG-AUD,Monday,01,1700,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,120,CE3121,"[('CE3121', 'MODULE')]",[]
ENG-AUD,Thursday,1,1300,1700,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,220,CN4119,"[('CN4119', 'MODULE')]",[]
ENG-AUD,Thursday,01,1200,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,EE3305/​ME3243,"[('EE3305/\u200bME3243', 'MODULE')]",[]
ENG-AUD,Thursday,1,1900,2200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,PM5103,"[('PM5103', 'MODULE')]",[]
ENG-AUD,Thursday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,87,PF3209,"[('PF3209', 'MODULE')]",[]
ENG-AUD,Tuesday,01,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,120,EE5517,"[('EE5517', 'MODULE')]",[]
