module_entities,properties
{'NG5001'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1200}"
{'BN5211'},"{'Day': 'Friday', 'Start Time': 1800, 'End Time': 2100}"
{'EE4501'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1200}"
{'EE4502'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1400}"
{'EE3331C'},"{'Day': 'Friday', 'Start Time': 1400, 'End Time': 1600}"
{'IE3100R'},"{'Day': 'Friday', 'Start Time': 1600, 'End Time': 1800}"
{'BN3101A'},"{'Day': 'Monday', 'Start Time': 1500, 'End Time': 1700}"
{'EE4501'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1300}"
{'ME4101B'},"{'Day': 'Monday', 'Start Time': 1000, 'End Time': 1200}"
{'CE1103'},"{'Day': 'Monday', 'Start Time': 1400, 'End Time': 1500}"
{'PM5118'},"{'Day': 'Monday', 'Start Time': 1900, 'End Time': 2200}"
{'SH5880C'},"{'Day': 'Wednesday', 'Start Time': 1300, 'End Time': 1500}"
{'MLE6103'},"{'Day': 'Wednesday', 'Start Time': 1500, 'End Time': 1800}"
{'ESE5301/\u200bESE6301'},"{'Day': 'Wednesday', 'Start Time': 1800, 'End Time': 2100}"
{'LA5211/\u200bLAD4007'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1300}"
{'CN3104'},"{'Day': 'Tuesday', 'Start Time': 1100, 'End Time': 1300}"
{'CN3103'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1100}"
{'IE5203'},"{'Day': 'Tuesday', 'Start Time': 1800, 'End Time': 2100}"
{'MLE5217'},"{'Day': 'Tuesday', 'Start Time': 1500, 'End Time': 1800}"
{'MLE5101'},"{'Day': 'Tuesday', 'Start Time': 1300, 'End Time': 1500}"
{'CE5808QA'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2100}"
{'CE5808QB'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2100}"
{'AR5801'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1800}"
{'BN5302'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1500}"
{'SH5206'},"{'Day': 'Wednesday', 'Start Time': 1800, 'End Time': 2100}"
{'ME2142'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1000}"
{'ME2142'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1000}"
{'ME4242'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1200}"
{'BN4701'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1300}"
{'MT5007G'},"{'Day': 'Tuesday', 'Start Time': 1800, 'End Time': 2100}"
{'MLE5221'},"{'Day': 'Tuesday', 'Start Time': 1600, 'End Time': 1700}"
{'ME2142'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1000}"
{'ME2142'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1000}"
{'EE5027'},"{'Day': 'Thursday', 'Start Time': 1700, 'End Time': 2100}"
{'IE4248'},"{'Day': 'Thursday', 'Start Time': 1400, 'End Time': 1500}"
{'ME2142'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1000}"
{'ME2142'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1000}"
{'ME4223'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1400}"
{'CE2407A'},"{'Day': 'Thursday', 'Start Time': 1600, 'End Time': 1700}"
{'CE2407A'},"{'Day': 'Thursday', 'Start Time': 1500, 'End Time': 1600}"
{'CE3001'},"{'Day': 'Thursday', 'Start Time': 1700, 'End Time': 1800}"
{'CE3001'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2100}"
{'EEK5101'},"{'Day': 'Monday', 'Start Time': 1800, 'End Time': 2100}"
{'ME2142'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1000}"
{'ME2142'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1000}"
{'ME4223'},"{'Day': 'Monday', 'Start Time': 1400, 'End Time': 1600}"
{'ME4242'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1400}"
{'PC2020'},"{'Day': 'Monday', 'Start Time': 1600, 'End Time': 1800}"
{'MLE5221/\u200bMLE4221'},"{'Day': 'Friday', 'Start Time': 1700, 'End Time': 1800}"
{'MLE5221/\u200bMLE4221'},"{'Day': 'Friday', 'Start Time': 1600, 'End Time': 1700}"
{'ME2142'},"{'Day': 'Friday', 'Start Time': 900, 'End Time': 1000}"
{'ME2142'},"{'Day': 'Friday', 'Start Time': 900, 'End Time': 1000}"
{'ME1102'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1100}"
{'TCE4103'},"{'Day': 'Friday', 'Start Time': 1830, 'End Time': 2130}"
{'MLE5229'},"{'Day': 'Saturday', 'Start Time': 900, 'End Time': 1000}"
{'BN5206'},"{'Day': 'Friday', 'Start Time': 1800, 'End Time': 2100}"
{'FSC4201'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1400}"
{'FSC4201'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1400}"
{'MA2002'},"{'Day': 'Friday', 'Start Time': 1400, 'End Time': 1600}"
{'COS1000'},"{'Day': 'Friday', 'Start Time': 1600, 'End Time': 1800}"
{'HS2924'},"{'Day': 'Thursday', 'Start Time': 1000, 'End Time': 1200}"
{'CM3121'},"{'Day': 'Thursday', 'Start Time': 1600, 'End Time': 1800}"
{'MA1301'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1400}"
{'MA2116/\u200bST2131'},"{'Day': 'Thursday', 'Start Time': 800, 'End Time': 1000}"
{'MA2116/\u200bST2131'},"{'Day': 'Thursday', 'Start Time': 1400, 'End Time': 1600}"
{'PR5217'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2000}"
{'ZB2101'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1200}"
{'DSA4212'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1400}"
{'TMA1001/\u200bTCX1101'},"{'Day': 'Wednesday', 'Start Time': 1830, 'End Time': 2030}"
{'TMA1001/\u200bTCX1101'},"{'Day': 'Wednesday', 'Start Time': 2030, 'End Time': 2130}"
{'CM3191'},"{'Day': 'Monday', 'Start Time': 800, 'End Time': 1000}"
{'CM2122'},"{'Day': 'Monday', 'Start Time': 1600, 'End Time': 1800}"
{'MA1301'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1400}"
{'MA2116/\u200bST2131'},"{'Day': 'Monday', 'Start Time': 1400, 'End Time': 1600}"
{'PHS2101'},"{'Day': 'Monday', 'Start Time': 1000, 'End Time': 1200}"
{'FST5198'},"{'Day': 'Monday', 'Start Time': 1800, 'End Time': 2100}"
{'MA2002'},"{'Day': 'Tuesday', 'Start Time': 1400, 'End Time': 1600}"
{'MA2116/\u200bST2131'},"{'Day': 'Tuesday', 'Start Time': 800, 'End Time': 1000}"
{'PC3130'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1200}"
{'PC1201'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1400}"
{'COS1000'},"{'Day': 'Tuesday', 'Start Time': 1600, 'End Time': 1800}"
{'DSS5101'},"{'Day': 'Tuesday', 'Start Time': 1900, 'End Time': 2200}"
{'BN2201'},"{'Day': 'Friday', 'Start Time': 1700, 'End Time': 1757}"
{'BN2201'},"{'Day': 'Friday', 'Start Time': 1500, 'End Time': 1700}"
{'CN3104'},"{'Day': 'Friday', 'Start Time': 1100, 'End Time': 1200}"
{'CN3103'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1100}"
{'EE5139/\u200bEE6139'},"{'Day': 'Friday', 'Start Time': 1800, 'End Time': 2100}"
{'BN2301'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1100}"
{'BN2301'},"{'Day': 'Thursday', 'Start Time': 1100, 'End Time': 1200}"
{'CN2104'},"{'Day': 'Thursday', 'Start Time': 1500, 'End Time': 1700}"
{'EE5907'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2100}"
{'EE5026'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2100}"
{'EE5027'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2100}"
{'EE2026'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1400}"
{'BN1111'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1400}"
{'BN3101A'},"{'Day': 'Monday', 'Start Time': 1700, 'End Time': 1800}"
{'EE5101/\u200bME5401'},"{'Day': 'Monday', 'Start Time': 1800, 'End Time': 2100}"
{'IE1111R'},"{'Day': 'Monday', 'Start Time': 1400, 'End Time': 1700}"
{'MLE5214/\u200bMLE4202'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1100}"
{'SH5880C'},"{'Day': 'Saturday', 'Start Time': 900, 'End Time': 1100}"
{'EE5731'},"{'Day': 'Tuesday', 'Start Time': 1800, 'End Time': 2100}"
{'IE3110R'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1200}"
{'LAD4004'},"{'Day': 'Tuesday', 'Start Time': 1300, 'End Time': 1700}"
{'EEK5104'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1500}"
{'EE2028'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1200}"
{'MLE5214'},"{'Day': 'Wednesday', 'Start Time': 1500, 'End Time': 1700}"
{'CE5113A/\u200bCE5113QA'},"{'Day': 'Wednesday', 'Start Time': 1800, 'End Time': 2100}"
{'CE5113B/\u200bCE5113QB'},"{'Day': 'Wednesday', 'Start Time': 1800, 'End Time': 2100}"
{'BN4301'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1500}"
{'ME2121'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1000}"
{'ME2121'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1000}"
{'CE2134'},"{'Day': 'Thursday', 'Start Time': 1500, 'End Time': 1600}"
{'ESE3401'},"{'Day': 'Thursday', 'Start Time': 1600, 'End Time': 1800}"
{'CE3155A'},"{'Day': 'Thursday', 'Start Time': 1000, 'End Time': 1200}"
{'CE3155B'},"{'Day': 'Thursday', 'Start Time': 1000, 'End Time': 1200}"
{'TEE4204'},"{'Day': 'Thursday', 'Start Time': 2030, 'End Time': 2130}"
{'TEE4204'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2030}"
{'CN5010'},"{'Day': 'Monday', 'Start Time': 1800, 'End Time': 2100}"
{'MLE5101'},"{'Day': 'Monday', 'Start Time': 1500, 'End Time': 1600}"
{'MLE5101'},"{'Day': 'Monday', 'Start Time': 1400, 'End Time': 1500}"
{'ME2121'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1000}"
{'ME2121'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1000}"
{'ME4101B'},"{'Day': 'Monday', 'Start Time': 1700, 'End Time': 1800}"
{'ESE3401'},"{'Day': 'Monday', 'Start Time': 1300, 'End Time': 1400}"
{'CN5030'},"{'Day': 'Tuesday', 'Start Time': 1800, 'End Time': 2100}"
{'IE2141'},"{'Day': 'Tuesday', 'Start Time': 1500, 'End Time': 1700}"
{'IE2141'},"{'Day': 'Tuesday', 'Start Time': 1300, 'End Time': 1500}"
{'MLE6103'},"{'Day': 'Tuesday', 'Start Time': 1100, 'End Time': 1200}"
{'ME2121'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1000}"
{'ME2121'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1000}"
{'CN2105'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1300}"
{'CN2105'},"{'Day': 'Wednesday', 'Start Time': 1100, 'End Time': 1200}"
{'MLE5104'},"{'Day': 'Wednesday', 'Start Time': 1600, 'End Time': 1700}"
{'MLE5104'},"{'Day': 'Wednesday', 'Start Time': 1700, 'End Time': 1800}"
{'MLE5104'},"{'Day': 'Wednesday', 'Start Time': 1500, 'End Time': 1600}"
{'ME2121'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1000}"
{'ME2121'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1000}"
{'ME4226'},"{'Day': 'Wednesday', 'Start Time': 1800, 'End Time': 2200}"
{'CE3155A'},"{'Day': 'Wednesday', 'Start Time': 1300, 'End Time': 1500}"
{'CE3155B'},"{'Day': 'Wednesday', 'Start Time': 1300, 'End Time': 1500}"
{'CN4235'},"{'Day': 'Friday', 'Start Time': 1500, 'End Time': 1600}"
{'CN4235'},"{'Day': 'Friday', 'Start Time': 1600, 'End Time': 1700}"
{'MLE5212'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1300}"
{'MLE5212'},"{'Day': 'Friday', 'Start Time': 1400, 'End Time': 1500}"
{'MLE5212'},"{'Day': 'Friday', 'Start Time': 1300, 'End Time': 1400}"
{'ME2121'},"{'Day': 'Friday', 'Start Time': 900, 'End Time': 1000}"
{'ME2121'},"{'Day': 'Friday', 'Start Time': 900, 'End Time': 1000}"
{'ME1102'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1100}"
{'CE6077A/\u200bCE6077QA'},"{'Day': 'Friday', 'Start Time': 1800, 'End Time': 2100}"
{'BN4501'},"{'Day': 'Friday', 'Start Time': 900, 'End Time': 1200}"
{'MLE5101'},"{'Day': 'Friday', 'Start Time': 1600, 'End Time': 1700}"
{'MLE5101'},"{'Day': 'Friday', 'Start Time': 1500, 'End Time': 1600}"
{'MLE5220'},"{'Day': 'Friday', 'Start Time': 1300, 'End Time': 1400}"
{'MLE5220'},"{'Day': 'Friday', 'Start Time': 1400, 'End Time': 1500}"
{'ME6601'},"{'Day': 'Friday', 'Start Time': 1800, 'End Time': 2100}"
{'SH5203'},"{'Day': 'Monday', 'Start Time': 1800, 'End Time': 2100}"
{'IE4220'},"{'Day': 'Monday', 'Start Time': 1000, 'End Time': 1300}"
{'ME4233'},"{'Day': 'Monday', 'Start Time': 1300, 'End Time': 1500}"
{'ME4101B'},"{'Day': 'Monday', 'Start Time': 1700, 'End Time': 1800}"
{'EE5518'},"{'Day': 'Wednesday', 'Start Time': 1800, 'End Time': 2100}"
{'IE4211'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1500}"
{'MA1511'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1100}"
{'MA1512'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1100}"
{'EE5831'},"{'Day': 'Tuesday', 'Start Time': 1800, 'End Time': 2100}"
{'ME3242'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1200}"
{'ME4233'},"{'Day': 'Tuesday', 'Start Time': 1400, 'End Time': 1600}"
{'EE2023'},"{'Day': 'Thursday', 'Start Time': 1400, 'End Time': 1600}"
{'EE1111A'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1200}"
{'ME3242'},"{'Day': 'Thursday', 'Start Time': 1600, 'End Time': 1800}"
{'GET1016T/\u200bGEC1034T'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2030}"
{'GET1016T/\u200bGEC1034T'},"{'Day': 'Thursday', 'Start Time': 2030, 'End Time': 2130}"
{'MLE5001'},"{'Day': 'Saturday', 'Start Time': 1000, 'End Time': 1100}"
{'MLE5001'},"{'Day': 'Saturday', 'Start Time': 1100, 'End Time': 1200}"
{'BN1111'},"{'Day': 'Friday', 'Start Time': 1400, 'End Time': 1700}"
{'BN1111'},"{'Day': 'Friday', 'Start Time': 900, 'End Time': 1200}"
{'ME2102'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1200}"
{'ME2102'},"{'Day': 'Wednesday', 'Start Time': 1400, 'End Time': 1700}"
{'ESE4501'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1200}"
{'ESE4501'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1200}"
{'BN1111'},"{'Day': 'Friday', 'Start Time': 1400, 'End Time': 1700}"
{'ME2102'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1200}"
{'ME2102'},"{'Day': 'Wednesday', 'Start Time': 1400, 'End Time': 1700}"
{'CE3201'},"{'Day': 'Wednesday', 'Start Time': 1800, 'End Time': 2000}"
{'ME2102'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1200}"
{'ESE3201'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1400}"
{'ESE2101'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1200}"
{'ESE3201'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1200}"
{'BN1111'},"{'Day': 'Friday', 'Start Time': 1400, 'End Time': 1700}"
{'BN1111'},"{'Day': 'Friday', 'Start Time': 900, 'End Time': 1200}"
{'ME2102'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1200}"
{'ME2102'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1200}"
{'ME2102'},"{'Day': 'Wednesday', 'Start Time': 1400, 'End Time': 1700}"
{'CE3201'},"{'Day': 'Wednesday', 'Start Time': 1800, 'End Time': 2000}"
{'TTG1401'},"{'Day': 'Tuesday', 'Start Time': 1800, 'End Time': 2100}"
{'TTG1401'},"{'Day': 'Tuesday', 'Start Time': 1800, 'End Time': 2100}"
{'TTG1401'},"{'Day': 'Tuesday', 'Start Time': 1800, 'End Time': 2100}"
{'BN1111'},"{'Day': 'Friday', 'Start Time': 900, 'End Time': 1200}"
{'CN3104'},"{'Day': 'Monday', 'Start Time': 1300, 'End Time': 1500}"
{'CN3104'},"{'Day': 'Monday', 'Start Time': 1500, 'End Time': 1700}"
{'CN3104'},"{'Day': 'Thursday', 'Start Time': 1000, 'End Time': 1200}"
{'CN3104'},"{'Day': 'Thursday', 'Start Time': 1600, 'End Time': 1800}"
{'CE2409'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1200}"
{'TCE4282'},"{'Day': 'Tuesday', 'Start Time': 2100, 'End Time': 2200}"
{'TCE4282'},"{'Day': 'Tuesday', 'Start Time': 1830, 'End Time': 2100}"
{'BN4206'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1200}"
{'EE5308'},"{'Day': 'Wednesday', 'Start Time': 1800, 'End Time': 2100}"
{'EE3331C'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1400}"
{'CEG5203'},"{'Day': 'Tuesday', 'Start Time': 1800, 'End Time': 2100}"
{'EE4211'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1200}"
{'EE4309'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1400}"
{'EE4705'},"{'Day': 'Tuesday', 'Start Time': 1600, 'End Time': 1800}"
{'EE2012'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1400}"
{'IE2110'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1200}"
{'ME5411'},"{'Day': 'Monday', 'Start Time': 1800, 'End Time': 2100}"
{'AR1101'},"{'Day': 'Monday', 'Start Time': 1400, 'End Time': 1800}"
{'EE2012'},"{'Day': 'Friday', 'Start Time': 1100, 'End Time': 1200}"
{'EE4309'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1100}"
{'EE4311'},"{'Day': 'Friday', 'Start Time': 2000, 'End Time': 2100}"
{'EE4311'},"{'Day': 'Friday', 'Start Time': 1800, 'End Time': 2000}"
{'PF4309'},"{'Day': 'Friday', 'Start Time': 1400, 'End Time': 1600}"
{'CE4001'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2100}"
{'AR1101'},"{'Day': 'Thursday', 'Start Time': 1400, 'End Time': 1800}"
{'CN1101A'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1300}"
{'CN1101A'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1300}"
{'CN1101A'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1300}"
{'CN1101A'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1300}"
{'CN4102'},"{'Day': 'Tuesday', 'Start Time': 1300, 'End Time': 1800}"
{'CN1101A'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1300}"
{'CN1101A'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1300}"
{'CN1101A'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1300}"
{'CN1101A'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1300}"
{'CN1101A'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1300}"
{'CN1101A'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1300}"
{'CN4102'},"{'Day': 'Friday', 'Start Time': 1300, 'End Time': 1800}"
{'CN1101A'},"{'Day': 'Friday', 'Start Time': 1500, 'End Time': 1700}"
{'CEG5301'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1300}"
{'EE2028'},"{'Day': 'Friday', 'Start Time': 1700, 'End Time': 1800}"
{'IE5001'},"{'Day': 'Friday', 'Start Time': 1800, 'End Time': 2100}"
{'SH5880C'},"{'Day': 'Wednesday', 'Start Time': 1100, 'End Time': 1200}"
{'CN2103'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1100}"
{'ME5405'},"{'Day': 'Wednesday', 'Start Time': 1800, 'End Time': 2100}"
{'PF3307'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1400}"
{'SH5880C'},"{'Day': 'Saturday', 'Start Time': 1000, 'End Time': 1230}"
{'CN2103'},"{'Day': 'Monday', 'Start Time': 1400, 'End Time': 1500}"
{'CN2104'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1300}"
{'CEG5104'},"{'Day': 'Monday', 'Start Time': 1800, 'End Time': 2100}"
{'EE4502'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1100}"
{'CE3121'},"{'Day': 'Monday', 'Start Time': 1300, 'End Time': 1400}"
{'CE3121'},"{'Day': 'Monday', 'Start Time': 1700, 'End Time': 1800}"
{'CN4119'},"{'Day': 'Thursday', 'Start Time': 1300, 'End Time': 1700}"
{'EE3305/\u200bME3243'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1300}"
{'PM5103'},"{'Day': 'Thursday', 'Start Time': 1900, 'End Time': 2200}"
{'PF3209'},"{'Day': 'Thursday', 'Start Time': 1000, 'End Time': 1200}"
{'EE5517'},"{'Day': 'Tuesday', 'Start Time': 1800, 'End Time': 2100}"
{'EE2022'},"{'Day': 'Tuesday', 'Start Time': 1600, 'End Time': 1800}"
{'EE2026'},"{'Day': 'Tuesday', 'Start Time': 1300, 'End Time': 1400}"
{'AR2228'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1200}"
{'PF3208'},"{'Day': 'Tuesday', 'Start Time': 1400, 'End Time': 1600}"
{'SH5880C'},"{'Day': 'Friday', 'Start Time': 1500, 'End Time': 1700}"
{'EE5502'},"{'Day': 'Friday', 'Start Time': 1800, 'End Time': 2100}"
{'EE4705'},"{'Day': 'Friday', 'Start Time': 1400, 'End Time': 1500}"
{'CN4101'},"{'Day': 'Monday', 'Start Time': 1100, 'End Time': 1300}"
{'EE6439/\u200bEE5439'},"{'Day': 'Monday', 'Start Time': 1800, 'End Time': 2100}"
{'EE4204'},"{'Day': 'Monday', 'Start Time': 1500, 'End Time': 1700}"
{'CN4101'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1000}"
{'EE5060'},"{'Day': 'Wednesday', 'Start Time': 1800, 'End Time': 2100}"
{'EE5061'},"{'Day': 'Wednesday', 'Start Time': 1800, 'End Time': 2100}"
{'EE5111'},"{'Day': 'Wednesday', 'Start Time': 1800, 'End Time': 2100}"
{'EE4204'},"{'Day': 'Wednesday', 'Start Time': 1100, 'End Time': 1200}"
{'EE4211'},"{'Day': 'Thursday', 'Start Time': 1600, 'End Time': 1800}"
{'CE5315/\u200bCE5315AB'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2100}"
{'CE3165'},"{'Day': 'Thursday', 'Start Time': 1400, 'End Time': 1600}"
{'CE1103'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1400}"
{'IE5203'},"{'Day': 'Tuesday', 'Start Time': 1400, 'End Time': 1700}"
{'CE5101'},"{'Day': 'Tuesday', 'Start Time': 1800, 'End Time': 2100}"
{'CE2409'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1200}"
{'CN2103'},"{'Day': 'Tuesday', 'Start Time': 1100, 'End Time': 1200}"
{'CN2103'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1100}"
{'MLE4102/\u200bMLE4102A'},"{'Day': 'Tuesday', 'Start Time': 1600, 'End Time': 1700}"
{'MLE4102/\u200bMLE4102A'},"{'Day': 'Tuesday', 'Start Time': 1700, 'End Time': 1800}"
{'ME2112'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1000}"
{'ME2112'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1000}"
{'MA1511'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1400}"
{'MA1512'},"{'Day': 'Tuesday', 'Start Time': 1400, 'End Time': 1600}"
{'MA1512'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1400}"
{'MA1513'},"{'Day': 'Tuesday', 'Start Time': 1400, 'End Time': 1600}"
{'EE4112'},"{'Day': 'Monday', 'Start Time': 1600, 'End Time': 1800}"
{'EE2023'},"{'Day': 'Monday', 'Start Time': 1400, 'End Time': 1600}"
{'EE2027'},"{'Day': 'Monday', 'Start Time': 1000, 'End Time': 1200}"
{'IE4211'},"{'Day': 'Monday', 'Start Time': 1300, 'End Time': 1400}"
{'ME2112'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1000}"
{'ME2112'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1000}"
{'TEE2027'},"{'Day': 'Monday', 'Start Time': 1800, 'End Time': 2130}"
{'TEE2027'},"{'Day': 'Monday', 'Start Time': 1800, 'End Time': 1930}"
{'TEE2027'},"{'Day': 'Monday', 'Start Time': 1930, 'End Time': 2130}"
{'EE3431C'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1200}"
{'MLE4203'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1300}"
{'MLE4203'},"{'Day': 'Wednesday', 'Start Time': 1300, 'End Time': 1400}"
{'ME2112'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1000}"
{'ME2112'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1000}"
{'ME3252'},"{'Day': 'Wednesday', 'Start Time': 1800, 'End Time': 2200}"
{'EE2027'},"{'Day': 'Thursday', 'Start Time': 1000, 'End Time': 1200}"
{'IE4220'},"{'Day': 'Thursday', 'Start Time': 1600, 'End Time': 1700}"
{'IE4211'},"{'Day': 'Thursday', 'Start Time': 1700, 'End Time': 1800}"
{'MLE5208/\u200bMLE4208'},"{'Day': 'Thursday', 'Start Time': 1500, 'End Time': 1600}"
{'ME2112'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1000}"
{'ME2112'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1000}"
{'TEE2028'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2030}"
{'TEE2028'},"{'Day': 'Thursday', 'Start Time': 2030, 'End Time': 2130}"
{'MLE1001B'},"{'Day': 'Friday', 'Start Time': 1400, 'End Time': 1700}"
{'ME2112'},"{'Day': 'Friday', 'Start Time': 900, 'End Time': 1000}"
