Room,Day,Class No,Start Time,End Time,Weeks,lesson_type,size,module_code
EA-02-11,Monday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,80,ME4291
EA-02-11,Monday,2L,0900,1000,"4, 6, 8, 10, 12",Tutorial,35,ME2115
EA-02-11,Monday,2E,0900,1000,"3, 5, 7, 9, 11",Tutorial,35,ME2115
EA-02-11,Monday,1,1800,2030,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,60,TIE2130
EA-02-11,Monday,1,2030,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,60,TIE2130
EA-02-11,Tuesday,2M,0900,1000,"4, 6, 8, 10, 12",Tutorial,35,ME2115
EA-02-11,Tuesday,2F,0900,1000,"3, 5, 7, 9, 11",Tutorial,35,ME2115
EA-02-11,Tuesday,L01,1000,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Design Lecture,80,CE4103R
EA-02-11,Tuesday,1,1900,2200,"1, 2, 3",Lecture,100,BPS5111
E4-03-06,Tuesday,01,1400,1700,"4, 6, 8, 10",Laboratory,70,EE2023
E4-03-06,Tuesday,03,1400,1700,"5, 7, 9, 11",Laboratory,70,EE2023
E4-03-06,Tuesday,01,0900,1200,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,60,EE2028
E4-03-06,Wednesday,02,1400,1700,"4, 6, 8, 10",Laboratory,70,EE2023
E4-03-06,Wednesday,04,1400,1700,"5, 7, 9, 11",Laboratory,70,EE2023
E4-03-06,Wednesday,02,0900,1200,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,90,EE2026
E4-03-06,Thursday,01,1400,1700,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,90,EE2026
E4-03-06,Thursday,02,0900,1200,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,60,EE2028
E4-03-06,Friday,03,1400,1700,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,60,EE2028
E4-03-06,Friday,02,0900,1200,"3, 4, 6",Laboratory,60,CG2028
E4-03-06,Monday,01,0900,1200,"3, 4, 6",Laboratory,60,CG2028
E4A-04-03,Tuesday,01,0900,1200,9,Laboratory,15,EE2022
E4A-04-03,Tuesday,05,0900,1200,10,Laboratory,15,EE2022
E4A-04-03,Tuesday,5,1800,2100,13,Laboratory,6,TEE3506
E4A-04-03,Tuesday,2,1800,2100,11,Laboratory,6,TEE3506
E4A-04-03,Wednesday,06,1400,1700,10,Laboratory,15,EE2022
E4A-04-03,Wednesday,02,1400,1700,9,Laboratory,15,EE2022
E4A-04-03,Wednesday,6,1800,2100,13,Laboratory,6,TEE3506
E4A-04-03,Wednesday,3,1800,2100,11,Laboratory,6,TEE3506
E4A-04-03,Wednesday,1,1800,2100,10,Laboratory,6,TEE3506
E4A-04-03,Wednesday,4,1800,2100,12,Laboratory,6,TEE3506
E4A-04-03,Friday,08,1400,1700,10,Laboratory,15,EE2022
E4A-04-03,Friday,04,1400,1700,9,Laboratory,15,EE2022
E4A-04-03,Thursday,07,1400,1700,10,Laboratory,15,EE2022
E4A-04-03,Thursday,03,1400,1700,9,Laboratory,15,EE2022
E4A-06-03,Wednesday,03,1400,1700,"9, 13",Laboratory,40,EE2027
E4A-06-03,Wednesday,01,1400,1700,"8, 12",Laboratory,40,EE2027
E4A-06-03,Wednesday,03,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,50,EE1111A
E4A-06-03,Friday,02,1400,1700,"8, 12",Laboratory,40,EE2027
E4A-06-03,Friday,05,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,65,EE1111A
E4A-06-03,Friday,1,1800,2100,"5, 12",Laboratory,42,TEE2027
E4A-06-03,Thursday,02,1400,1700,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,50,EE1111A
E4A-06-03,Thursday,04,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,55,EE1111A
E4A-06-03,Tuesday,01,1400,1700,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,65,EE1111A
E4A-06-03,Tuesday,06,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,55,EE1111A
SDE3-LT421,Monday,01,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Packaged Lecture,80,EE4303
SDE3-LT421,Monday,1,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,204,MLE5101
SDE3-LT421,Monday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,200,ME2115
SDE3-LT421,Monday,1,1100,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,150,AR5601
SDE3-LT421,Monday,1,1300,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,150,AR5601
SDE3-LT421,Thursday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,80,IE5208
SDE3-LT421,Thursday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,85,MLE2102
SDE3-LT421,Thursday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,200,ME2142
SDE3-LT421,Thursday,15,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,15,AR3101
SDE3-LT421,Wednesday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,200,IE5105
SDE3-LT421,Wednesday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,200,ME2162
SDE3-LT421,Wednesday,1,1200,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,200,ME2115
SDE3-LT421,Wednesday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,PM5101
SDE3-LT421,Tuesday,1,2000,2100,"2, 4, 6, 8, 10, 12",Tutorial,204,MLE5229
SDE3-LT421,Tuesday,1,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,204,MLE5229
SDE3-LT421,Tuesday,1,1100,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,200,ME2134
SDE3-LT421,Tuesday,1,1300,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,200,ME2142
SDE3-LT421,Tuesday,1,0900,1100,"start, end, weeks",Lecture,45,UD5221
SDE3-LT421,Tuesday,7,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,30,AR3223
SDE3-LT421,Tuesday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,150,AR3223
SDE3-LT421,Friday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,MLE3104
SDE3-LT421,Friday,1,1200,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,200,ME2134
SDE3-LT421,Friday,1,1100,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,200,ME2162
SDE3-LT421,Friday,1,1300,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,180,AR2328/​AR2328A
SDE3-LT422,Thursday,01,1200,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Packaged Tutorial,100,EE4032
SDE3-LT422,Thursday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,80,ME3261
SDE3-LT422,Thursday,01,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,ESE5880A/​ESE5880AB
SDE3-LT422,Thursday,A6,1400,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,ID2108/​ID3108
SDE3-LT422,Tuesday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,80,ME3261
SDE3-LT422,Tuesday,1,1900,2200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,PM5106
SDE3-LT422,Tuesday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,GES1019/​GESS1014
SDE3-LT422,Tuesday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,70,PF3104/​IPM4102
SDE3-LT422,Tuesday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,120,IPM1104
SDE3-LT422,Monday,01,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,110,ESE5001/​ESE5001AB
SDE3-LT422,Monday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,PF2107/​IPM2102
SDE3-LT422,Monday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,90,PF3205
SDE3-LT422,Monday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,PF1108/​IPM2101
SDE3-LT422,Monday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,PF1107/​IPM1102
SDE3-LT422,Wednesday,1,1400,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,DEP5104/​UD5626
SDE3-LT422,Wednesday,1,1900,2200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,BPS5224
SDE3-LT422,Wednesday,1,0900,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Lecture,60,ID3111
SDE3-LT422,Friday,1,1900,2200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,BPS5221
SDE3-LT422,Friday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,140,PF2110/​IPM3102
SDE3-LT422,Friday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,PF2109/​IPM3101
UTSRC-LT53,Wednesday,01,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,30,EE3306/​ME3163
UTSRC-LT53,Wednesday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,77,MA3236
UTSRC-LT53,Friday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13",Lecture,70,MTM5001
UTSRC-LT53,Friday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,77,MA3236
UTSRC-LT53,Friday,1,1400,1700,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Packaged Tutorial,120,PHS4101
UTSRC-LT53,Friday,10,1000,1200,"3, 4",Tutorial,25,GEN2050X
UTSRC-LT53,Friday,09,0800,1000,"3, 4",Tutorial,25,GEN2050X
UTSRC-LT53,Tuesday,1,0900,1200,6,Lecture,150,MLE5104
UTSRC-LT53,Tuesday,01,1800,2100,"1, 2, 3, 4, 5, 6",Lecture,40,CE5510A
UTSRC-LT53,Tuesday,01,1800,2100,"8, 9, 10, 11, 12, 13",Lecture,40,CE5510B
UTSRC-LT53,Tuesday,1,1300,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,100,HS2301
UTSRC-LT53,Tuesday,05,1000,1200,"3, 4",Tutorial,23,GEN2070X
UTSRC-LT53,Tuesday,04,0800,1000,"3, 4",Tutorial,23,GEN2070X
UTSRC-LT53,Thursday,1,1900,2200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,150,DSS5105
UTSRC-LT53,Thursday,14,1000,1200,"3, 4",Tutorial,25,GEN2062X
UTSRC-LT53,Thursday,15,1200,1400,"3, 4",Tutorial,24,GEN2062X
UTSRC-LT53,Thursday,1,1400,1700,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,50,CLC3307
UTSRC-LT53,Monday,G2D,1000,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,25,NG5001
UTSRC-LT53,Monday,G1B,1300,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,25,NG5001
UTSRC-LT53,Monday,06,1600,1800,"3, 4",Tutorial,30,GEN2061X
E4-02-01,Wednesday,1,0900,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,45,ESP3903
E4-02-01,Monday,1,1400,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,45,ESP3903
E4-02-01,Thursday,1,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,ESP1111
E4-02-01,Thursday,1,1400,1700,13,Laboratory,25,ESP3201
SDE2-ER1,Thursday,1,1300,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,20,IE5907
SDE2-ER1,Thursday,3,1600,1800,"3, 5, 7, 9, 11",Tutorial,30,PF2110/​IPM3102
SDE2-ER1,Thursday,1,1000,1200,"3, 5, 7, 9, 11",Tutorial,30,IPM4201
SDE2-ER1,Friday,1,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,AR5953I
SDE2-ER1,Friday,2,1200,1400,"4, 6, 8, 10, 12",Tutorial,30,PF4102/​IPM4103
SDE2-ER1,Friday,3,1400,1600,"3, 5, 7, 9, 11",Tutorial,30,PF4102/​IPM4103
SDE2-ER1,Friday,4,1400,1600,"4, 6, 8, 10, 12",Tutorial,30,PF4102/​IPM4103
SDE2-ER1,Friday,1,1200,1400,"3, 5, 7, 9, 11",Tutorial,30,PF4102/​IPM4103
SDE2-ER1,Wednesday,1,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,AR5952M
SDE2-ER1,Monday,1,1000,1200,"3, 5, 7, 9, 11",Tutorial,10,PF2107/​IPM2102
SDE2-ER1,Monday,2,1400,1600,"4, 6, 8, 10, 12",Tutorial,10,GES1019/​GESS1014
SDE2-ER1,Monday,1,1400,1600,"3, 5, 7, 9, 11",Tutorial,10,GES1019/​GESS1014
SDE2-ER1,Monday,2,0800,1000,"4, 6, 8, 10, 12",Tutorial,30,PF3104/​IPM4102
SDE2-ER1,Monday,2,1200,1400,"4, 6, 8, 10, 12",Tutorial,30,IPM1104
SDE2-ER1,Monday,1,1200,1400,"3, 5, 7, 9, 11",Tutorial,30,IPM1104
SDE2-ER1,Tuesday,3,1200,1400,"4, 6, 8, 10, 12",Tutorial,30,IPM1104
E1A-05-19,Friday,2,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,60,IE3110R
E1A-05-19,Friday,1,1100,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,60,IE3110R
E1A-05-19,Tuesday,2,1700,1800,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Laboratory,68,IE5600
E1A-05-19,Tuesday,3,1800,1900,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Laboratory,65,IE5600
E1-07-24,Tuesday,1,1700,1800,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Laboratory,42,IE5600
E3A-05-04,Thursday,1,0900,1300,"8, 9, 10, 11, 12, 13",Laboratory,40,MLE3101
E3A-05-04,Thursday,1,0900,1200,"1, 2, 3, 4, 5, 6",Laboratory,70,MLE3111A
E3A-05-04,Monday,1,0900,1300,"8, 9, 10, 11, 12, 13",Laboratory,40,MLE3101
E3A-05-04,Tuesday,2,0900,1300,"8, 9, 10, 11, 12, 13",Laboratory,30,MLE3101
E3A-05-04,Friday,2,0900,1300,"8, 9, 10, 11, 12, 13",Laboratory,30,MLE3101
E3A-05-04,Wednesday,1,1500,1800,"1, 2, 3, 4, 5, 6",Laboratory,70,MLE3111A
E3A-05-03,Friday,2,1400,1700,"2, 4, 6, 8, 10, 12",Laboratory,30,MLE1001B
E3A-05-03,Wednesday,1,0900,1200,"2, 4, 6, 8, 10, 12",Laboratory,30,MLE1001B
EA-06-20,Wednesday,2A1,1400,1700,4,Laboratory,12,ME2121
EA-06-20,Wednesday,2C1,1400,1700,6,Laboratory,12,ME2121
EA-06-20,Wednesday,2F1,1400,1700,8,Laboratory,12,ME2121
EA-06-20,Wednesday,2E1,1400,1700,7,Laboratory,12,ME2121
EA-06-20,Wednesday,2G1,1400,1700,9,Laboratory,12,ME2121
EA-06-20,Wednesday,2B1,1400,1700,5,Laboratory,12,ME2121
EA-06-20,Thursday,2A2,1400,1700,4,Laboratory,12,ME2121
EA-06-20,Thursday,2C2,1400,1700,6,Laboratory,12,ME2121
EA-06-20,Thursday,2E2,1400,1700,7,Laboratory,12,ME2121
EA-06-20,Thursday,2G2,1400,1700,9,Laboratory,12,ME2121
EA-06-20,Thursday,2F2,1400,1700,8,Laboratory,12,ME2121
EA-06-20,Thursday,2B2,1400,1700,5,Laboratory,12,ME2121
EA-06-20,Friday,2A3,1400,1700,4,Laboratory,12,ME2121
EA-06-20,Friday,2C3,1400,1700,6,Laboratory,12,ME2121
EA-06-20,Friday,2E3,1400,1700,7,Laboratory,12,ME2121
EA-06-20,Friday,2B3,1400,1700,5,Laboratory,12,ME2121
EA-06-20,Friday,2G3,1400,1700,9,Laboratory,12,ME2121
EA-06-20,Friday,2F3,1400,1700,8,Laboratory,12,ME2121
EA-06-20,Friday,3,1800,2100,7,Laboratory,12,TME2121
EA-06-20,Friday,4,1800,2100,8,Laboratory,12,TME2121
EA-06-20,Tuesday,2,1800,2100,6,Laboratory,12,TME2121
EA-06-20,Tuesday,1,1800,2100,5,Laboratory,12,TME2121
EA-04-22,Friday,2B3,1400,1700,10,Laboratory,12,ME2134
EA-04-22,Friday,2H3,1400,1700,8,Laboratory,12,ME2134
EA-04-22,Friday,2C3,1400,1700,12,Laboratory,12,ME2134
EA-04-22,Friday,2G3,1400,1700,7,Laboratory,12,ME2134
EA-04-22,Friday,2A3,1400,1700,9,Laboratory,12,ME2134
EA-04-22,Friday,2F3,1400,1700,6,Laboratory,12,ME2134
EA-04-22,Thursday,2B2,1400,1700,10,Laboratory,12,ME2134
EA-04-22,Thursday,2G2,1400,1700,7,Laboratory,12,ME2134
EA-04-22,Thursday,2A2,1400,1700,9,Laboratory,12,ME2134
EA-04-22,Thursday,2C2,1400,1700,12,Laboratory,12,ME2134
EA-04-22,Thursday,2F2,1400,1700,6,Laboratory,12,ME2134
EA-04-22,Thursday,2H2,1400,1700,8,Laboratory,12,ME2134
EA-04-22,Wednesday,2F1,1400,1700,6,Laboratory,12,ME2134
EA-04-22,Wednesday,2H1,1400,1700,8,Laboratory,12,ME2134
EA-04-22,Wednesday,2C1,1400,1700,11,Laboratory,12,ME2134
EA-04-22,Wednesday,2G1,1400,1700,7,Laboratory,12,ME2134
EA-04-22,Wednesday,2A1,1400,1700,9,Laboratory,12,ME2134
EA-04-22,Wednesday,2B1,1400,1700,10,Laboratory,12,ME2134
EA-04-21,Wednesday,2C1,1400,1700,8,Laboratory,12,ME2134
EA-04-21,Wednesday,2B1,1400,1700,7,Laboratory,12,ME2134
EA-04-21,Wednesday,2H1,1400,1700,11,Laboratory,12,ME2134
EA-04-21,Wednesday,2A1,1400,1700,6,Laboratory,12,ME2134
EA-04-21,Wednesday,2F1,1400,1700,9,Laboratory,12,ME2134
EA-04-21,Wednesday,2G1,1400,1700,10,Laboratory,12,ME2134
EA-04-21,Wednesday,T5,0900,1200,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Packaged Tutorial,36,ME1102
EA-04-21,Friday,2C3,1400,1700,8,Laboratory,12,ME2134
EA-04-21,Friday,2A3,1400,1700,6,Laboratory,12,ME2134
EA-04-21,Friday,2F3,1400,1700,9,Laboratory,12,ME2134
EA-04-21,Friday,2G3,1400,1700,10,Laboratory,12,ME2134
EA-04-21,Friday,2B3,1400,1700,7,Laboratory,12,ME2134
EA-04-21,Friday,2H3,1400,1700,12,Laboratory,12,ME2134
EA-04-21,Thursday,2G2,1400,1700,10,Laboratory,12,ME2134
EA-04-21,Thursday,2C2,1400,1700,8,Laboratory,12,ME2134
EA-04-21,Thursday,2H2,1400,1700,12,Laboratory,12,ME2134
EA-04-21,Thursday,2F2,1400,1700,9,Laboratory,12,ME2134
EA-04-21,Thursday,2B2,1400,1700,7,Laboratory,12,ME2134
EA-04-21,Thursday,2A2,1400,1700,6,Laboratory,12,ME2134
EA-04-21,Thursday,T8,0900,1200,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Packaged Tutorial,36,ME1102
EA-04-21,Monday,T1,0900,1200,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Packaged Tutorial,36,ME1102
EA-04-21,Tuesday,T4,1700,2000,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Packaged Tutorial,36,ME1102
E2-01-02,Wednesday,2D1,1400,1700,8,Laboratory,12,ME2142
E2-01-02,Wednesday,2A1,1400,1700,5,Laboratory,12,ME2142
E2-01-02,Wednesday,2E1,1400,1700,9,Laboratory,12,ME2142
E2-01-02,Wednesday,2F1,1400,1700,10,Laboratory,12,ME2142
E2-01-02,Wednesday,2C1,1400,1700,7,Laboratory,12,ME2142
E2-01-02,Wednesday,2B1,1400,1700,6,Laboratory,12,ME2142
E2-01-02,Thursday,2A2,1400,1700,5,Laboratory,12,ME2142
E2-01-02,Thursday,2E2,1400,1700,9,Laboratory,12,ME2142
E2-01-02,Thursday,2F2,1400,1700,10,Laboratory,12,ME2142
E2-01-02,Thursday,2D2,1400,1700,8,Laboratory,12,ME2142
E2-01-02,Thursday,2C2,1400,1700,7,Laboratory,12,ME2142
E2-01-02,Thursday,2B2,1400,1700,6,Laboratory,12,ME2142
E2-01-02,Thursday,3,1800,2100,9,Laboratory,12,TME2142
E2-01-02,Friday,2D3,1400,1700,8,Laboratory,12,ME2142
E2-01-02,Friday,2A3,1400,1700,5,Laboratory,12,ME2142
E2-01-02,Friday,2B3,1400,1700,6,Laboratory,12,ME2142
E2-01-02,Friday,2C3,1400,1700,7,Laboratory,12,ME2142
E2-01-02,Friday,2F3,1400,1700,10,Laboratory,12,ME2142
E2-01-02,Friday,2E3,1400,1700,9,Laboratory,12,ME2142
E2-01-02,Tuesday,2,1800,2100,9,Laboratory,12,TME2142
E2-01-02,Tuesday,1,1800,2100,8,Laboratory,12,TME2142
E1A-01-06,Thursday,2D2,1400,1700,"6, 10",Laboratory,12,ME2162
E1A-01-06,Thursday,2B2,1400,1700,"4, 8",Laboratory,12,ME2162
E1A-01-06,Thursday,2C2,1400,1700,"5, 9",Laboratory,12,ME2162
E1A-01-06,Thursday,2E2,1400,1700,"12, 13",Laboratory,12,ME2162
E1A-01-06,Thursday,2A2,1400,1700,"3, 7",Laboratory,12,ME2162
E1A-01-06,Wednesday,2A1,1400,1700,"3, 7",Laboratory,12,ME2162
E1A-01-06,Wednesday,2E1,1400,1700,"11, 12",Laboratory,12,ME2162
E1A-01-06,Wednesday,2D1,1400,1700,6,Laboratory,12,ME2162
E1A-01-06,Wednesday,2B1,1400,1700,"4, 8",Laboratory,12,ME2162
E1A-01-06,Wednesday,2C1,1400,1700,"5, 9",Laboratory,12,ME2162
E1A-01-06,Friday,2D3,1400,1700,"6, 10",Laboratory,12,ME2162
E1A-01-06,Friday,2C3,1400,1700,"5, 9",Laboratory,12,ME2162
E1A-01-06,Friday,2B3,1400,1700,"4, 8",Laboratory,12,ME2162
E1A-01-06,Friday,2A3,1400,1700,"3, 7",Laboratory,12,ME2162
E1A-01-06,Friday,2E3,1400,1700,12,Laboratory,12,ME2162
SDE3-SR6,Tuesday,1,1800,2200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,30,ME3211
SDE3-SR6,Tuesday,A8,1100,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Tutorial,25,CDE2000
SDE3-SR6,Tuesday,A6,0900,1100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Tutorial,25,CDE2000
SDE3-SR6,Tuesday,1,1400,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,ID3130
SDE3-SR6,Friday,1,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,30,AR5954A
SDE3-SR6,Friday,3,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,AR2328/​AR2328A
SDE3-SR6,Friday,9,1300,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,AR2228
SDE3-SR6,Wednesday,1,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,25,AR5951F
SDE3-SR6,Wednesday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,AR5955H
SDE3-SR6,Wednesday,1,2030,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,TTG1401
SDE3-SR6,Monday,A6,1400,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,ID2107
SDE3-SR6,Thursday,A5,1400,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,ID2108
SDE3-SR6,Thursday,A19,0900,1100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Tutorial,25,CDE2000
SDE3-SR6,Thursday,A21,1100,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Tutorial,25,CDE2000
EA-02-21,Friday,2G3,1400,1700,8,Laboratory,12,ME2112
EA-02-21,Friday,2F3,1400,1700,7,Laboratory,12,ME2112
EA-02-21,Friday,2H3,1400,1700,9,Laboratory,12,ME2112
EA-02-21,Friday,2C3,1400,1700,4,Laboratory,12,ME2112
EA-02-21,Friday,2E3,1400,1700,6,Laboratory,12,ME2112
EA-02-21,Friday,2D3,1400,1700,5,Laboratory,12,ME2112
EA-02-21,Thursday,2C2,1400,1700,4,Laboratory,12,ME2112
EA-02-21,Thursday,2H2,1400,1700,9,Laboratory,12,ME2112
EA-02-21,Thursday,2G2,1400,1700,8,Laboratory,12,ME2112
EA-02-21,Thursday,2D2,1400,1700,5,Laboratory,12,ME2112
